911,984,922
861,515,922
865,787,922
820,259,922
814,835,922
766,563,922
777,595,922
789,893,923
765,371,923
770,147,923
726,1097,923
710,227,924
684,339,924
666,627,924
632,1032,924
642,93,925
605,739,926
583,579,926
569,307,926
567,116,926
603,771,926
610,707,927
573,531,927
545,195,928
527,935,928
543,547,928
571,483,928
566,1049,928
599,803,928
609,675,928
647,1113,929
639,1000,929
649,419,929
641,163,929
682,275,930
692,851,930
730,134,931
724,387,931
680,968,931
691,243,932
729,819,932
775,1065,932
821,355,932
867,877,932
917,451,933
969,643,933
1029,211,933
1085,323,933
1150,659,934
1214,1016,935
1276,148,935
1342,435,935
1402,1081,935
1455,919,935
1486,691,936
1560,291,936
1512,755,937
1508,467,937
1472,723,937
1433,179,937
1380,611,938
1318,403,938
1256,515,938
1195,787,938
1131,259,938
1067,1132,938
1005,835,938
953,563,938
896,595,938
846,371,939
800,499,939
756,984,939
711,1097,939
672,1033,940
629,227,940
590,339,940
556,627,940
576,84,941
614,164,941
653,952,941
694,739,942
736,579,942
780,307,942
831,771,942
876,707,943
929,531,943
980,903,943
1039,1124,944
1098,103,944
1160,861,944
1224,195,944
1286,547,944
1350,483,944
1408,803,944
1464,675,944
1527,1000,945
1522,419,945
1480,1049,945
1441,275,946
1389,387,947
1326,243,948
1263,819,948
1198,127,948
1136,1065,948
1074,355,948
1012,451,949
959,144,949
906,968,949
854,643,949
809,936,949
761,211,949
721,182,949
676,323,949
636,659,950
597,1017,950
617,435,951
659,1081,951
700,887,952
741,691,952
785,291,952
834,1108,952
883,755,953
933,467,953
990,611,953
1046,723,953
1107,403,954
1168,515,954
1232,787,954
1293,845,954
1354,259,954
1415,563,954
1465,595,954
1523,160,955
1538,371,955
1489,499,955
1447,984,955
1392,227,956
1328,198,956
1267,339,956
1203,627,956
1141,1033,956
1078,920,957
1018,76,957
964,739,958
909,307,958
860,579,958
813,771,958
764,707,959
723,952,959
677,531,959
638,93,960
661,547,960
702,483,960
744,1001,960
787,803,960
838,675,960
887,212,961
938,419,961
994,1049,961
1050,112,962
1025,176,962
967,829,962
913,275,962
863,871,962
